seloger_quartier,code_postal,rooms,epoque,furnished,ref,refmaj,refmin
Bercy,75012,4,1946-1970,non-meuble,18.501582013512568,22.201913132619847,13.001103730357604
Bois de Vincennes,75012,4,1946-1970,non-meuble,18.5,22.2,13.0
Jardin de Reuilly,75012,4,1946-1970,non-meuble,18.504248497089588,22.205137717410665,13.002964067736922
Nation-Picpus,75012,4,1946-1970,non-meuble,18.507341977808146,22.20871859864717,13.0050476097431
Seine et Berges,75012,4,1946-1970,non-meuble,19.815030700770514,23.783223728394542,13.886499818599674
Vallée de Fécamp,75012,4,1946-1970,non-meuble,18.5,22.2,13.0
Bièvres Sud Tolbiac,75013,4,1946-1970,non-meuble,19.007826638976812,22.809474352445616,13.305561032957211
Buttes Aux Cailles-Glacière,75013,4,1946-1970,non-meuble,19.16124349811117,22.993432641984406,13.415063515731148
Croulebarbe,75013,4,1946-1970,non-meuble,22.505508310965745,27.006483930961576,15.803729775478706
Dunois-Bibliothèque-Jeanne-d'Arc,75013,4,1946-1970,non-meuble,15.981169838572919,19.19656411830227,11.1573786789912
Nationale-Deux Moulins,75013,4,1946-1970,non-meuble,15.986633925370631,19.203066289257205,11.161242502987912
Olympiades-Choisy,75013,4,1946-1970,non-meuble,17.188093700884767,20.637402159120533,12.014131013531127
Patay-Masséna,75013,4,1946-1970,non-meuble,15.9,19.1,11.1
Salpêtrière-Austerlitz,75013,4,1946-1970,non-meuble,21.697094945147978,25.996605402279645,15.197990295178604
Didot-Porte de Vanves,75014,4,1946-1970,non-meuble,19.20259581442346,23.044188701317683,13.4429963874365
Jean Moulin-Porte d'Orléans,75014,4,1946-1970,non-meuble,21.708757966029598,26.0114289969049,15.206445486101165
Montsouris Dareau,75014,4,1946-1970,non-meuble,22.76448200730442,27.356639058223255,15.974817215140863
Mouton Duvernet,75014,4,1946-1970,non-meuble,21.6411472957893,25.93944005056331,15.165111362764925
Pernety,75014,4,1946-1970,non-meuble,19.8339194017311,23.79766365088478,13.890593208231614
Raspail-Montparnasse,75014,4,1946-1970,non-meuble,22.154958850304126,26.58592287200129,15.553213163840546
Alleray Procession,75015,4,1946-1970,non-meuble,22.61728724993198,27.156794022646885,15.858027090859624
Cambronne-Garibaldi,75015,4,1946-1970,non-meuble,23.48717027284718,28.184387756111665,16.490251192912616
Citroën-Boucicaut,75015,4,1946-1970,non-meuble,22.2,26.6,15.5
Dupleix-Motte Picquet,75015,4,1946-1970,non-meuble,22.20967388187846,26.611617349166583,15.506925435113956
Emeriau-Zola,75015,4,1946-1970,non-meuble,22.2,26.6,15.5
Georges Brassens,75015,4,1946-1970,non-meuble,22.391761670288954,26.89006414683901,15.694185949990132
Pasteur Montparnasse,75015,4,1946-1970,non-meuble,23.492833935348628,28.19140072241835,16.49490413180347
Saint Lambert,75015,4,1946-1970,non-meuble,22.39932480971087,26.898987214566308,15.69932480971087
Seine et Berges,75015,4,1946-1970,non-meuble,22.605222135799433,27.09083539087299,15.794339555478526
Vaugirard-Parc des Expositions,75015,4,1946-1970,non-meuble,22.291512583790325,26.73726887568549,15.591512583790326
Violet Commerce,75015,4,1946-1970,non-meuble,22.205373300432598,26.607528703458097,15.504917945697626
Auteuil Nord,75016,4,1946-1970,non-meuble,22.215957974694835,26.619342999630106,15.511605799778064
Auteuil Sud,75016,4,1946-1970,non-meuble,22.2,26.6,15.5
Bois de Boulogne,75016,4,1946-1970,non-meuble,24.202050551848984,29.026752097940083,16.95609111666721
Chaillot,75016,4,1946-1970,non-meuble,25.487493783316435,30.58510209241549,17.890807438578445
Muette Nord,75016,4,1946-1970,non-meuble,25.5,30.6,17.9
Muette Sud,75016,4,1946-1970,non-meuble,25.479435096955346,30.57507284479436,17.885043706876615
Porte Dauphine,75016,4,1946-1970,non-meuble,25.5,30.6,17.9
Batignolles-Cardinet,75017,4,1946-1970,non-meuble,21.806762311025125,26.137694797903507,15.27849254715832
Champerret-Berthier,75017,4,1946-1970,non-meuble,23.50200670998419,28.202408051981028,16.501404696988935
Clichy-Batignolles,75017,4,1946-1970,non-meuble,21.705276685097097,26.006597429477395,15.203825754005996
Courcelles-Wagram,75017,4,1946-1970,non-meuble,23.505153250136814,28.206297799562314,16.503151677503197
Epinettes-Bessières,75017,4,1946-1970,non-meuble,22.788978958519508,27.38598597771187,15.991990650734806
La Fourche-Guy Môquet,75017,4,1946-1970,non-meuble,22.76777041265162,27.36102186451719,15.97751292512824
Legendre-Lévis,75017,4,1946-1970,non-meuble,22.767190444626685,27.304286883944584,15.970691661631243
Pereire-Malesherbes,75017,4,1946-1970,non-meuble,23.274542265894766,27.92444054720471,16.337169414257332
Ternes-Maillot,75017,4,1946-1970,non-meuble,23.514340876363878,28.217324354188623,16.509577403246855
Amiraux-Simplon-Poissonniers,75018,4,1946-1970,non-meuble,21.34063351311716,25.63520936743069,14.981789324518935
Charles-Hermite-Evangile,75018,4,1946-1970,non-meuble,15.965505427583146,19.178796383904366,11.146518347124262
Clignancourt-Jules Joffrin,75018,4,1946-1970,non-meuble,18.5,22.2,13.0
Goutte d'Or-Château Rouge,75018,4,1946-1970,non-meuble,21.14331818571882,25.396431629309134,14.844210278391536
Grandes Carrières-Clichy,75018,4,1946-1970,non-meuble,18.500231928304267,22.200280471437715,13.000161810444837
La Chapelle-Marx Dormoy,75018,4,1946-1970,non-meuble,17.289376201634663,20.771101587050723,12.086717472799382
Montmartre,75018,4,1946-1970,non-meuble,18.519123962932913,22.222948755519496,13.013386774053041
Moskowa-Porte Montmartre-Porte de Clignancourt,75018,4,1946-1970,non-meuble,18.506106269661334,22.20738432610208,13.004260188135817
Bas Belleville,75019,4,1946-1970,non-meuble,18.695029752646136,22.435849933432536,13.136067269288002
Bassin de la Villette,75019,4,1946-1970,non-meuble,15.904014096469748,19.104828409966952,11.102850637199625
Buttes Chaumont,75019,4,1946-1970,non-meuble,17.922511975988527,21.51183115635555,12.577260095904158
Danube-Porte des Lilas,75019,4,1946-1970,non-meuble,15.90330257705966,19.103937688032673,11.102413421697443
Flandre-Aubervilliers,75019,4,1946-1970,non-meuble,15.951334207885823,19.161445634633942,11.13655613055071
Manin-Jaurès,75019,4,1946-1970,non-meuble,16.409849589231563,19.70789758716071,11.472582392130757
Place des Fêtes,75019,4,1946-1970,non-meuble,15.964819373596612,19.177971130558245,11.14603114936571
Pont de Flandre,75019,4,1946-1970,non-meuble,15.9,19.1,11.1
Secrétan,75019,4,1946-1970,non-meuble,17.84519377004729,21.42032129490472,12.519439513224636
Amandiers,75020,4,1946-1970,non-meuble,18.556910090087325,22.267840216063863,13.039246779508114
Belleville,75020,4,1946-1970,non-meuble,22.79040156176595,27.388392545364006,15.993303396071997
Gambetta,75020,4,1946-1970,non-meuble,16.766006142492138,20.132575498697875,11.732792779616972
Plaine,75020,4,1946-1970,non-meuble,15.952945645989091,19.16305067482104,11.137999613498431
Père Lachaise-Réunion,75020,4,1946-1970,non-meuble,17.518977027675426,21.03127029284944,12.281006005363729
Saint Blaise,75020,4,1946-1970,non-meuble,16.1126194502248,19.353507806037264,11.255375752087353
Télégraphe-Pelleport Saint Fargeau,75020,4,1946-1970,non-meuble,17.90962188364829,21.513664081439956,12.534342012543277
Les Halles,75001,4,1971-1990,meuble,25.108472186681947,30.110443797213648,17.605745748547154
Palais Royal,75001,4,1971-1990,meuble,26.293481399901683,31.59184808837223,18.395656707604367
Saint Germain l'Auxerrois,75001,4,1971-1990,meuble,26.29848637757895,31.598107971973686,18.398990918385962
Seine et Berges,75001,4,1971-1990,meuble,26.5554509700812,31.906541164097444,18.582464978629428
Vendôme,75001,4,1971-1990,meuble,26.3,31.6,18.4
Montorgueil-Saint Denis,75002,4,1971-1990,meuble,28.247705781714878,33.93626642146501,19.76404772492898
Sentier-Bonne Nouvelle,75002,4,1971-1990,meuble,28.29257192459936,33.99094703310547,19.79489319816206
Vivienne-Gaillon,75002,4,1971-1990,meuble,27.433990749461927,32.96065883127865,19.19388023667379
Archives,75003,4,1971-1990,meuble,28.2985472050838,33.998255750866676,19.79898214832478
Arts et Métiers,75003,4,1971-1990,meuble,28.291673012786323,33.9899767746502,19.794140268257042
Enfants Rouges,75003,4,1971-1990,meuble,28.299852994704285,33.999822784623994,19.799896287271856
Sainte Avoie,75003,4,1971-1990,meuble,28.27134121066563,33.96543298242723,19.780056494380286
Arsenal,75004,4,1971-1990,meuble,26.11365223922707,31.375230651586257,18.26840453197272
Saint Gervais,75004,4,1971-1990,meuble,28.288067501546866,33.985681001856236,19.791647251082804
Saint Merri,75004,4,1971-1990,meuble,26.302309854498816,31.602561428582735,18.401757162693066
Seine et Berges,75004,4,1971-1990,meuble,26.880839160406833,32.297006827847696,18.80658724764428
Île Saint Louis,75004,4,1971-1990,meuble,26.3,31.6,18.4
Île de la Cité,75004,4,1971-1990,meuble,26.461130179718968,31.793356215662758,18.512791125803275
Jardin des Plantes,75005,4,1971-1990,meuble,25.92428635346774,31.129346010440187,18.11720283370632
Saint Victor,75005,4,1971-1990,meuble,28.288473068869394,33.98607162488385,19.791835090449155
Sorbonne,75005,4,1971-1990,meuble,28.29812916936598,33.99775500323918,19.798690418556184
Val de Grace,75005,4,1971-1990,meuble,28.280405117177438,33.97632950761273,19.78653948820756
Monnaie,75006,4,1971-1990,meuble,26.30233522293089,31.602802267517067,18.40163465605162
Notre Dame des Champs,75006,4,1971-1990,meuble,29.77175867759187,35.76595301362955,20.879977531118648
Odéon,75006,4,1971-1990,meuble,26.312645072459492,31.61517408695139,18.408981406639555
Rennes,75006,4,1971-1990,meuble,29.77952761787736,35.77543314145283,20.8853768699124
Saint Germain des Prés,75006,4,1971-1990,meuble,26.323000406799224,31.627600488159068,18.416428861999446
Saint Placide,75006,4,1971-1990,meuble,29.77371848602266,35.76834065268733,20.88158268512588
Ecole Militaire,75007,4,1971-1990,meuble,29.74671970488909,35.735868192973356,20.862508340528812
Gros Caillou,75007,4,1971-1990,meuble,29.79761156862028,35.79708909925596,20.898283314945825
Invalides,75007,4,1971-1990,meuble,29.8,35.8,20.9
Saint Thomas d'Aquin,75007,4,1971-1990,meuble,29.778383740008056,35.77406048800966,20.884559814291467
Seine et Berges,75007,4,1971-1990,meuble,29.00829009922451,34.847624411430594,20.323594367301894
Elysées-Madeleine,75008,4,1971-1990,meuble,26.3,31.6,18.4
Europe,75008,4,1971-1990,meuble,29.22428689100232,35.108674715208146,20.44687853243525
Hoche-Friedland,75008,4,1971-1990,meuble,26.317500176087187,31.621000211304622,18.41231481762791
Mairie,75008,4,1971-1990,meuble,28.897292967543066,34.7166552743413,20.21813196974013
Parc Monceau,75008,4,1971-1990,meuble,29.252935108235896,35.143522129883074,20.467710672192478
Saint Philippe du Roule,75008,4,1971-1990,meuble,27.016212049629964,32.45945445955596,18.90134843474097
Triangle d'Or,75008,4,1971-1990,meuble,26.310736965424734,31.612884358509678,18.407515875797312
Clichy-Trinité,75009,4,1971-1990,meuble,25.087359492234956,30.085167468079955,17.590925778292053
Lafayette-Richer,75009,4,1971-1990,meuble,25.398424850190704,30.47093125412343,17.800349772537103
Lorette-Martyrs,75009,4,1971-1990,meuble,25.10249042086775,30.10311302608469,17.601660280578503
Provence Opéra,75009,4,1971-1990,meuble,26.299866510384593,31.59983313798074,18.39991100692306
Trudaine-Maubeuge,75009,4,1971-1990,meuble,25.054048327404047,30.044861828067877,17.5678280764083
Chateau d'Eau-Lancry,75010,4,1971-1990,meuble,23.0234657242896,27.64827206213612,16.08725384320185
Faubourg du Temple-Hôpital Saint Louis,75010,4,1971-1990,meuble,22.9,27.5,16.0
Grange Aux Belles-Terrage,75010,4,1971-1990,meuble,22.94628082367339,27.554322871018975,16.03414576524596
Louis Blanc-Aqueduc,75010,4,1971-1990,meuble,24.748474690792587,29.683952200296357,17.345061462506234
Porte Saint Denis-Paradis,75010,4,1971-1990,meuble,25.104405759099397,30.105369518902386,17.603028959380833
Saint Vincent de Paul-Lariboisière,75010,4,1971-1990,meuble,25.076777874534567,30.072555669904485,17.583111181479683
Bastille-Popincourt,75011,4,1971-1990,meuble,23.71674544701746,28.480098616178616,16.5717294162006
Belleville-Saint Maur,75011,4,1971-1990,meuble,24.34306316354458,29.23164064764055,17.01019693740064
Léon-Blum Folie-Regnault,75011,4,1971-1990,meuble,23.13508073831653,27.782093745692805,16.164561227252115
Nation-Alexandre Dumas,75011,4,1971-1990,meuble,25.845239378378135,31.033978698691865,18.061908684123445
République-Saint Ambroise,75011,4,1971-1990,meuble,24.592979373438155,29.531750838303545,17.185261151584463
Aligre-Gare de Lyon,75012,4,1971-1990,meuble,22.93737380184596,27.545017409025967,16.02656642611281
Bel-Air Nord,75012,4,1971-1990,meuble,20.009490976523107,24.011213077787374,14.006770865142222
Bel-Air Sud,75012,4,1971-1990,meuble,20.60826766495964,24.725996890435706,14.431673826745554
Bercy,75012,4,1971-1990,meuble,20.019507737862313,24.023297670743503,14.013822838540525
Bois de Vincennes,75012,4,1971-1990,meuble,21.679781977835503,26.00490107031979,15.192103339109064
Jardin de Reuilly,75012,4,1971-1990,meuble,21.925704618983325,26.298459888047667,15.366571715386804
Nation-Picpus,75012,4,1971-1990,meuble,23.066041160769107,27.65960170357981,16.175700346553057
Seine et Berges,75012,4,1971-1990,meuble,21.55094103728522,25.868183829234688,15.070265308186437
Vallée de Fécamp,75012,4,1971-1990,meuble,23.093317122628168,27.692023662491682,16.195257312832894
Bièvres Sud Tolbiac,75013,4,1971-1990,meuble,25.195262823777192,30.19443896704279,17.596704573062393
Buttes Aux Cailles-Glacière,75013,4,1971-1990,meuble,25.193846719684753,30.193738387345892,17.598681210086948
Croulebarbe,75013,4,1971-1990,meuble,25.113761660823332,30.11680061828356,17.609403953505794
Dunois-Bibliothèque-Jeanne-d'Arc,75013,4,1971-1990,meuble,16.73015163771175,20.056741757244257,11.690966198400686
Nationale-Deux Moulins,75013,4,1971-1990,meuble,16.739451848204478,20.067933549763534,11.69746474910844
Olympiades-Choisy,75013,4,1971-1990,meuble,20.173421234712585,24.179795199713908,14.093084582357617
Patay-Masséna,75013,4,1971-1990,meuble,16.6,19.9,11.6
Salpêtrière-Austerlitz,75013,4,1971-1990,meuble,25.89285444325533,31.09134621816525,18.095080032265713
Didot-Porte de Vanves,75014,4,1971-1990,meuble,25.28834320717499,30.30613856060664,17.664756860373515
Jean Moulin-Porte d'Orléans,75014,4,1971-1990,meuble,25.86647722325644,31.059700957718356,18.07652210458128
Montsouris Dareau,75014,4,1971-1990,meuble,22.938984800572065,27.546019701398386,16.027601696414152
Mouton Duvernet,75014,4,1971-1990,meuble,25.704877079120728,30.85437832259149,17.97320627333138
Pernety,75014,4,1971-1990,meuble,25.48143182622862,30.551672813124096,17.807988148208796
Raspail-Montparnasse,75014,4,1971-1990,meuble,25.14692218399134,30.15542793666964,17.625658239047574
Alleray Procession,75015,4,1971-1990,meuble,26.719753386357453,32.03950677271491,18.719753386357453
Cambronne-Garibaldi,75015,4,1971-1990,meuble,26.799165858996897,32.1982581259494,18.798873178241767
Citroën-Boucicaut,75015,4,1971-1990,meuble,26.6,31.9,18.6
Dupleix-Motte Picquet,75015,4,1971-1990,meuble,26.60862990231019,31.910529915036154,18.606214963881058
Emeriau-Zola,75015,4,1971-1990,meuble,26.6,31.9,18.6
Georges Brassens,75015,4,1971-1990,meuble,26.69634511237903,31.995618356127796,18.69732115616894
Pasteur Montparnasse,75015,4,1971-1990,meuble,26.797452065901737,32.19681508237717,18.798089049426302
Saint Lambert,75015,4,1971-1990,meuble,26.699662404855438,31.99966240485544,18.699662404855438
Seine et Berges,75015,4,1971-1990,meuble,26.93426453141539,32.30845571670477,18.835612416104993
Vaugirard-Parc des Expositions,75015,4,1971-1990,meuble,26.64575629189516,31.945756291895158,18.64575629189516
Violet Commerce,75015,4,1971-1990,meuble,26.602003618113844,31.902155403025503,18.602003618113844
Auteuil Nord,75016,4,1971-1990,meuble,26.613056524750323,31.915957974694834,18.6091879248243
Auteuil Sud,75016,4,1971-1990,meuble,26.6,31.9,18.6
Bois de Boulogne,75016,4,1971-1990,meuble,28.23718079223997,33.9010541042699,19.752149235877255
Chaillot,75016,4,1971-1990,meuble,29.278889607357325,35.17466752882879,20.485316275695684
Muette Nord,75016,4,1971-1990,meuble,29.3,35.2,20.5
Muette Sud,75016,4,1971-1990,meuble,29.283174170236194,35.179435096955345,20.48815960127732
Porte Dauphine,75016,4,1971-1990,meuble,29.3,35.2,20.5
Batignolles-Cardinet,75017,4,1971-1990,meuble,25.532095224961562,30.65824799765272,17.84286606592483
Champerret-Berthier,75017,4,1971-1990,meuble,26.80250838748024,32.20301006497629,18.801705703486565
Clichy-Batignolles,75017,4,1971-1990,meuble,25.89317170502628,31.091832083373696,18.095311324215956
Courcelles-Wagram,75017,4,1971-1990,meuble,26.800746592763897,32.20089591131668,18.800165984885023
Epinettes-Bessières,75017,4,1971-1990,meuble,22.92951815710777,27.53541991738856,16.020665516686588
La Fourche-Guy Môquet,75017,4,1971-1990,meuble,22.901618265815955,27.50164252254493,16.0015818807225
Legendre-Lévis,75017,4,1971-1990,meuble,26.43551873003421,31.75445165123734,18.516201107286914
Pereire-Malesherbes,75017,4,1971-1990,meuble,26.687271132947384,32.062220273602364,18.71232199229241
Ternes-Maillot,75017,4,1971-1990,meuble,26.812160967856595,32.21459316142791,18.80792355048659
Amiraux-Simplon-Poissonniers,75018,4,1971-1990,meuble,22.964183319688978,27.563457976186054,16.065243437116322
Charles-Hermite-Evangile,75018,4,1971-1990,meuble,16.65980930344548,19.972150905743753,11.641771577009543
Clignancourt-Jules Joffrin,75018,4,1971-1990,meuble,23.1,27.7,16.2
Goutte d'Or-Château Rouge,75018,4,1971-1990,meuble,22.985232964124364,27.58672936339579,16.082988365217226
Grandes Carrières-Clichy,75018,4,1971-1990,meuble,23.099989212637013,27.69998921263701,16.199989212637007
La Chapelle-Marx Dormoy,75018,4,1971-1990,meuble,17.879753255601535,21.443585163258277,12.494083172734687
Montmartre,75018,4,1971-1990,meuble,23.109561981466463,27.71147437775975,16.206693387026522
Moskowa-Porte Montmartre-Porte de Clignancourt,75018,4,1971-1990,meuble,23.099715987457614,27.699715987457612,16.199715987457612
Bas Belleville,75019,4,1971-1990,meuble,20.13153169364507,24.158745147502668,14.090711512858668
