code_postal,hre,are,bur,ror,bsr,war,ver,vhr,Faible Sensibilité,Forte Sensibilité,Sensibilité Faible à Nulle,Sensibilité Moyenne,Sensibilité Variable,Très Forte Sensibilité
77515,2.899223314254092,63.57772155513903,1.178703747329798,3.734095005463022,6.964410677709263,0.4844258857861432,87.63629810400737,55.181955390845644,3.28915535316216,0.0,94.17159585438404,0.010158889525139901,2.5290899029286753,0.0
77520,3.7339088199512034,41.519708739001274,0.35205374662946975,1.775678750364122,21.23275752430622,0.13974905890444356,76.5011476938989,49.61675620800351,1.389737492790526,0.0,97.2790779326957,0.0,1.3311845745137443,0.0
77540,3.374557806380677,77.25619471640499,0.5300003304535366,2.5576065009041296,9.207802132161488,0.5756854171353175,87.12857760939917,36.27285282312647,1.9158495276847551,0.006911003774307513,96.12349061481413,0.05749674002923558,1.8962521136975665,0.0
77550,2.9997327757764745,892.0390335593252,3.489211111837386,10.998265159903786,11.721098141181272,0.5638927595710993,73.22696121176281,26.083752199854057,7.004643398819426,0.0,78.31615384845227,0.2420342583959546,14.437168494332346,0.0
77560,4.023514008572176,112.2296921124414,0.24274083434385776,1.4286151580537654,17.31781287339032,0.2838272464475024,80.72818647848024,29.16921876046339,0.6788860649373463,0.0,98.1162729767727,0.006580449113423177,1.1982605091765313,0.0
77570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77580,3.280192913157899,63.6647768944747,0.8348974929491617,3.445649389436145,7.310373731842942,0.6339161728507574,87.77584941935385,37.23938563153246,2.694474135904576,0.01819936746291466,95.06052382724712,0.02624921051504174,2.2005534588703433,0.0
77590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77600,4.408242698692153,502.68521011868256,4.90318525796935,10.545594361728545,4.539384177814988,0.8020027216207262,79.2086614421727,54.2159178283553,12.73155122426636,0.03482565187292905,72.31571418133458,0.8446891281177589,14.056939488832354,0.01628032557604786
77610,3.061084932370587,242.10102353402596,1.3555807558320956,4.202938649910346,5.656407759704261,0.47256425135849944,88.31177658708424,52.86169618058642,3.5812409645762804,0.0,92.24577419633965,0.003110377269519758,4.1698744618145245,0.0
77620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77630,3.8244429711892547,99.47235102133466,1.0824356003489273,3.392405076863672,4.584725734545145,0.1821364610531211,90.75867938702984,57.58330896460683,2.466101241434445,0.0,94.66939468074332,0.0,2.864504077822222,0.0
77640,4.138445778231576,47.31155451594428,0.5374698140365776,2.3089249568349843,4.517544743900713,0.6687569296119387,91.96818997836792,43.35702774025569,1.703690476856114,0.013802594222103866,96.6631460758169,0.050374849511340206,1.5689860035935608,0.0
77650,1.8187213264259952,21.65531160554454,0.5964522408573382,2.3626104470308826,13.69708880416961,0.07593007950001371,83.2681345618313,33.00843596756304,2.9361808397977187,0.0,94.9624706028135,0.0,2.1013485573887807,0.0
77660,1.8094959844769445,57.017326414273825,0.7182448634046629,4.167409548523048,4.63924052282869,4.1450276768498675,86.32807486754224,48.65254856814832,2.0896215761886063,0.0,93.68157788732293,0.0,4.228800536488471,0.0
77670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77680,4.726055641313026,214.32840057112531,5.544979797549504,13.193685821662896,5.189868704319691,0.8716715275047472,75.19691845586321,70.97679445751945,19.306102660580763,0.14237134371465135,68.95761330326023,0.7476921611065004,10.812691680756364,0.033528850581489106
77690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77700,3.8375580153869864,504.708462429855,6.163248215010053,18.325211486543886,11.621402468046703,2.2335087662418385,61.65548287030836,53.00999165997168,16.23140713772355,0.023356667450333917,62.06058049893551,0.7601271539597758,20.92452854193084,0.0
77710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77720,2.151592477203256,87.39511992385368,0.5324005802861222,4.373390903663336,9.273692663764352,0.2448065604164558,85.57726208043087,21.52719993494759,1.5507040327447892,0.0,93.18099168522923,0.0,5.268304282025971,0.0
77730,3.169964851970575,41.8733103431036,0.9632749246861125,3.041528284426404,7.5980605173332245,2.8736394159606595,85.52480547975867,48.86609159724638,2.9293725044041565,0.0022629616457195516,94.74103119148509,0.0,2.327333342465035,0.0
77750,4.495689099119554,46.211573367346276,0.5833410195934701,2.32262531734086,12.041149705736027,0.36944149092279643,84.6841135735653,42.36804680232776,1.7360502531784947,0.001959088688563975,96.71622566155034,0.0,1.5457649965826172,0.0
77760,2.972106660904883,66.84680148892701,0.6130187561299834,2.182853072452461,8.605491248551113,0.43258235947389095,88.16505930712847,42.031179622735195,1.7312270772331837,0.011043066634878876,96.13647193043474,0.01694227688569491,2.1043156488115162,0.0
77780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77840,2.8487268271314625,45.08494118969589,0.3694168816338459,1.971462366318676,10.361468229237516,0.700935102831272,86.59622122960067,47.586820023978404,1.0625321298364505,0.009252738932338793,97.40225767537473,0.0,1.5259574558564943,0.0
77850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
