conseil_de_quartier,rooms,epoque,furnished,housingType,ref,refmaj,refmin
SAINT - PHILIPPE DU ROULE,2,sup1990,meuble,maison,31.266726608863635,37.508408261079545,21.911151072575755
TERNES - MAILLOT,2,sup1990,meuble,maison,28.200076630636556,33.80009343096012,19.700054230205136
TRIANGLE D'OR,2,sup1990,meuble,maison,31.100147041871367,37.300176843686295,21.800102667012286
MARTIN LUTHER KING,2,sup1990,meuble,maison,26.948243031385463,32.31227775015481,18.838156234462083
BAS - BELLEVILLE,2,sup1990,meuble,maison,27.0999087214048,32.499894678544,18.9999368071264
BLANCHE - TRINITE,2,sup1990,meuble,maison,30.61576229018166,36.718916858926754,21.41260996758457
RENNES,2,sup1990,meuble,maison,34.40453106331625,41.2654372759795,24.113171744321377
MANIN - JAURES,2,sup1990,meuble,maison,24.78046356770539,29.7166886542628,17.330344125098513
FAUBOURG MONTMARTRE,2,sup1990,meuble,maison,30.689795640713896,36.807754768856675,21.471837433926627
CLIGNANCOURT - JULES JOFFRIN,2,sup1990,meuble,maison,28.4,34.1,19.9
GOUTTE D'OR - CHATEAU ROUGE,2,sup1990,meuble,maison,26.693648891899706,32.06550420274419,18.718679756794334
LEGENDRE - LEVIS,2,sup1990,meuble,maison,27.739550839418953,33.247465392231334,19.37768723194149
CHAMPERRET - BERTHIER,2,sup1990,meuble,maison,28.190382179112106,33.78845861493453,19.693267525378474
HOCHE - FRIEDLAND,2,sup1990,meuble,maison,31.099906757738342,37.29988883962741,21.79993064855293
DAUPHINE,2,sup1990,meuble,maison,32.3,38.8,22.6
SECRETAN,2,sup1990,meuble,maison,26.396674844022115,31.656010362617785,18.493606217570672
JARDIN DES PLANTES,2,sup1990,meuble,maison,27.20015715562134,32.60019578182075,19.000117465412533
LA FOURCHE - GUY MOQUET,2,sup1990,meuble,maison,25.800098972505364,31.000116190038387,18.100066703785707
CHARLES HERMITE - EVANGILE,2,sup1990,meuble,maison,24.897809109980695,29.8724324625976,17.423559012174845
JEAN MOULIN - PORTE D'ORLEANS,2,sup1990,meuble,maison,27.200717620533048,32.60090121170261,19.000564229038154
INVALIDES,2,sup1990,meuble,maison,35.09995216539567,42.0999425984748,24.599966515776966
LOUIS BLANC - AQUEDUC,2,sup1990,meuble,maison,29.698545488507545,35.629521090741605,20.780248346487824
NOTRE - DAME DES CHAMPS,2,sup1990,meuble,maison,33.99519732352648,40.77423670711248,23.826635109918936
ITALIE - PEUPLIERS - RUNGIS,2,sup1990,meuble,maison,30.099720525286372,36.099664920683274,21.09980206457185
JARDIN DE REUILLY,2,sup1990,meuble,maison,27.88899491191907,33.47107118552396,19.5462272467132
SAINT - VINCENT DE PAUL - LARIBOISIERE,2,sup1990,meuble,maison,30.599936797219012,36.6999249467278,21.399956548118286
PLATEAU,2,sup1990,meuble,maison,26.740423125144268,32.06850818616707,18.74110491170024
MONTPARNASSE - RASPAIL,2,sup1990,meuble,maison,30.55863857104123,36.65036623401986,21.375179231891213
MUETTE SUD,2,sup1990,meuble,maison,32.29973468718441,38.799677834438214,22.59981049084601
PASTEUR - MONTPARNASSE,2,sup1990,meuble,maison,28.200132895402305,33.80016033048877,19.70009564397418
GRANGE AUX BELLES - TERRAGE,2,sup1990,meuble,maison,25.80028600351776,31.000338789869666,18.100195788545253
BIBLIOTHEQUE - SEINE,2,sup1990,meuble,maison,24.60017973461917,29.500214394353613,17.200124775043978
SENTIER - ARTS ET METIERS,2,sup1990,meuble,maison,27.600030881396684,33.10003775157157,19.30002231087322
CHATEAU D'EAU - LANCRY,2,sup1990,meuble,maison,25.80098682480973,31.001171276335317,18.10067786393045
SALPETRIERE - AUSTERLITZ,2,sup1990,meuble,maison,26.91158648018113,32.25614266079447,18.800373279597274
NATIONALE - DEUX MOULINS,2,sup1990,meuble,maison,26.70238810022467,32.02286562345769,18.690784077992934
NATION - ALEXANDRE DUMAS,2,sup1990,meuble,maison,27.199748595558095,32.599715158968216,18.99984086118916
BELLEVILLE - SAINT-MAUR,2,sup1990,meuble,maison,26.474553927466246,31.77091884372786,18.53364212317727
TEMPLE - ENFANTS ROUGES,2,sup1990,meuble,maison,27.599981655372478,33.09997843348954,19.299987605803306
MARAIS - PLACE DES VOSGES,2,sup1990,meuble,maison,28.328207239016404,33.97384865438291,19.82014828503644
MONTSOURIS - DAREAU,2,sup1990,meuble,maison,25.855263645703676,31.06316421924717,18.13553338446799
DUPLEIX - LA MOTTE PICQUET,2,sup1990,meuble,maison,30.900001828799713,37.10000167121603,21.60000155059168
LEON BLUM - FOLIE-REGNAULT,2,sup1990,meuble,maison,25.90095654134915,31.115379126299505,18.164901632276592
BASSIN DE LA VILLETTE,2,sup1990,meuble,maison,24.600004086962596,29.500005108703245,17.200003065221946
COURCELLES - WAGRAM,2,sup1990,meuble,maison,28.20010556075829,33.80012811365954,19.700075490223274
VIOLET - COMMERCE,2,sup1990,meuble,maison,30.899372253655613,37.099235173686665,21.59956228460361
PLACE DES FETES,2,sup1990,meuble,maison,24.60002291262793,29.50002864078491,17.200017184470944
ODEON,2,sup1990,meuble,maison,31.099839901485858,37.29980788178302,21.79988564391847
MASSENA - JEANNE D'ARC,2,sup1990,meuble,maison,24.6,29.5,17.2
TELEGRAPHE - PELLEPORT - SAINT-FARGEAU,2,sup1990,meuble,maison,24.83659687623696,29.783947706509117,17.370431047563944
ALIGRE - GARE DE LYON,2,sup1990,meuble,maison,25.80008832429135,31.000103394033246,18.100060296058007
ALLERAY - PROCESSION,2,sup1990,meuble,maison,28.511821589754135,34.189776291789336,19.933865960514492
AUTEUIL NORD,2,sup1990,meuble,maison,30.90019954586433,37.1002423056924,21.600142532760234
VAUGIRARD - PARC DES EXPOSITIONS,2,sup1990,meuble,maison,29.682844280831393,35.61824521144691,20.753282977969665
BEL - AIR SUD,2,sup1990,meuble,maison,27.148713128012012,32.559954619091705,19.033724473239083
LOUVRE - OPERA,2,sup1990,meuble,maison,30.44361058882952,36.51233270659542,21.329146354668442
VALLEE DE FECAMP,2,sup1990,meuble,maison,28.387069838544996,34.0840859551323,19.89104834976192
CAMBRONNE - GARIBALDI,2,sup1990,meuble,maison,28.200249863316753,33.800301880772714,19.700177312992523
HALLES - BEAUBOURG - MONTORGUEIL,2,sup1990,meuble,maison,29.4451268584347,35.31415223012164,20.598998401681904
MUETTE NORD,2,sup1990,meuble,maison,32.30000619978181,38.8000073068857,22.60000442841558
PORTE DES LILAS,2,sup1990,meuble,maison,24.59321659730328,29.49192448019815,17.19531618154651
EMERIAU - ZOLA,2,sup1990,meuble,maison,30.9,37.1,21.6
PORTE SAINT-DENIS - PARADIS,2,sup1990,meuble,maison,30.599742489096894,36.69969397373795,21.399822729189502
GEORGES BRASSENS,2,sup1990,meuble,maison,28.600030656788945,34.300036788146734,20.000022481645225
MONTMARTRE,2,sup1990,meuble,maison,28.400044173804513,34.10005220540533,19.900030118503075
ROSA PARKS - MACDONALD,2,sup1990,meuble,maison,24.57027097082896,29.464369914101418,17.179461977532128
REUNION - PERE LACHAISE,2,sup1990,meuble,maison,26.02359958804666,31.208320219051146,18.22499146256489
FAUBOURG DU TEMPLE - HOPITAL SAINT-LOUIS,2,sup1990,meuble,maison,25.80002664372634,31.00003074276116,18.100018445656698
SAINT BLAISE,2,sup1990,meuble,maison,24.597942325292824,29.497548947507475,17.198578530671274
PEREIRE - MALESHERBES,2,sup1990,meuble,maison,27.744895895379155,33.25387507445498,19.38142712676541
REPUBLIQUE - SAINT-AMBROISE,2,sup1990,meuble,maison,26.57562890290466,31.886434339734553,18.598619888282222
PERNETY,2,sup1990,meuble,maison,29.80842250405844,35.748096075639026,20.888856977343302
EUROPE,2,sup1990,meuble,maison,32.29974140259596,38.7996798537055,22.59982275630067
GROS CAILLOU,2,sup1990,meuble,maison,35.099906792480446,42.09988929524058,24.59993352744136
GRANDES CARRIERES - CLICHY,2,sup1990,meuble,maison,28.399959935837263,34.09995177910143,19.899971811182798
MAIRIE,2,sup1990,meuble,maison,32.167420594838006,38.63427784935211,22.511611323251262
SEINE,2,sup1990,meuble,maison,30.528793054304405,36.614552197378224,21.39199578546976
MONNAIE,2,sup1990,meuble,maison,31.099919272511016,37.299903127013216,21.799942337507872
BASTILLE - POPINCOURT,2,sup1990,meuble,maison,26.182606163928526,31.437265780499807,18.34596298438984
BELLEVILLE,2,sup1990,meuble,maison,25.6667315376229,30.833390075762864,18.000034045457717
AMANDIERS - MENILMONTANT,2,sup1990,meuble,maison,27.09967036471921,32.49961936844411,18.99977051676207
BERCY,2,sup1990,meuble,maison,27.100042450110227,32.50005464411492,19.000027354117904
ECOLE MILITAIRE,2,sup1990,meuble,maison,35.09982666511236,42.09979165830055,24.59987685291356
MOSKOWA - PORTE MONTMARTRE - PORTE DE CLIGNANCOURT,2,sup1990,meuble,maison,28.3942217605494,34.09304250462474,19.895962132225698
BATIGNOLLES,2,sup1990,meuble,maison,26.952895269668648,32.31760512094163,18.841156318785828
MONCEAU,2,sup1990,meuble,maison,32.247827656585436,38.73478463211568,22.56521835587845
ANVERS - MONTHOLON,2,sup1990,meuble,maison,30.59997161867787,36.69996645843749,21.399980649098545
MOUTON - DUVERNET,2,sup1990,meuble,maison,28.068359882904833,33.647394749820386,19.617545731849425
VAL DE GRACE,2,sup1990,meuble,maison,27.59985097287138,33.09981106863719,19.299885855995427
OPERA - CHAUSSEE D'ANTIN,2,sup1990,non-meuble,appartement,27.28814157212723,32.78576889665018,19.09288073619079
OLYMPIADES - CHOISY,2,sup1990,non-meuble,appartement,22.023538382960343,26.411775546077074,15.400006354596906
SORBONNE,2,sup1990,non-meuble,appartement,24.200008271675124,29.00001014163365,16.900005870632654
LA CHAPELLE - MARX DORMOY,2,sup1990,non-meuble,appartement,21.789511421116124,26.127414267779304,15.232658557221242
ELYSEES - MADELEINE,2,sup1990,non-meuble,appartement,27.35027457225525,32.86032948670629,19.135192200578672
DANUBE,2,sup1990,non-meuble,appartement,21.598497150982958,25.898218845609428,15.098942439580599
FLANDRE - AUBERVILLIERS,2,sup1990,non-meuble,appartement,21.600031870094845,25.900038611522874,15.100022676475454
SAINT - VICTOR,2,sup1990,non-meuble,appartement,24.19894354472177,28.998953038993122,16.899297504913818
CROULEBARBE,2,sup1990,non-meuble,appartement,26.79968262151382,32.199615923164686,18.7997697830681
EPINETTES - BESSIERES,2,sup1990,non-meuble,appartement,22.5958289359924,27.09497856858473,15.797059947188234
SAINT - PLACIDE,2,sup1990,non-meuble,appartement,30.79997864758428,36.99997409706945,21.599984948297113
SAINT - THOMAS D'AQUIN,2,sup1990,non-meuble,appartement,30.799801773023052,36.99976212762766,21.59985840930218
GAMBETTA,2,sup1990,non-meuble,appartement,22.480693300911145,26.98093094674584,15.740549094728797
SAINT - LAMBERT,2,sup1990,non-meuble,appartement,25.06414317979456,30.05517837542574,17.573106785528463
BOIS DE BOULOGNE,2,sup1990,non-meuble,appartement,27.8218967837513,33.402370981066355,19.48126452112364
NATION - PICPUS,2,sup1990,non-meuble,appartement,24.89997688519336,29.899972583867928,17.39998494537851
PLAINE LAGNY,2,sup1990,non-meuble,appartement,21.599964225194153,25.899960448266985,15.09997778673236
DIDOT - PORTE DE VANVES,2,sup1990,non-meuble,appartement,26.399961280583618,31.699953411404636,18.499972234786338
BUTTES AUX CAILLES - DAVIEL - BOUSSINGAULT,2,sup1990,non-meuble,appartement,26.39993988619899,31.699927597082645,18.499957653983152
CHAILLOT,2,sup1990,non-meuble,appartement,28.299977523527886,33.99997248750896,19.799984740919292
MARAIS - ARCHIVES,2,sup1990,non-meuble,appartement,24.97548984791466,29.950600458734094,17.45034763400395
AMIRAUX - SIMPLON - POISSONNIERS,2,sup1990,non-meuble,appartement,23.67327340966161,28.406617359162365,16.5466299655763
PIGALLE - MARTYRS,2,sup1990,non-meuble,appartement,26.830230022231916,32.23627597769633,18.818137376573475
CITROEN - BOUCICAUT,2,sup1990,non-meuble,appartement,27.1,32.5,19.0
SAINT - GERMAIN DES PRES,2,sup1990,non-meuble,appartement,27.300591271761938,32.80070952611432,19.100422336972812
BEL - AIR NORD,2,sup1990,non-meuble,appartement,23.799982542102036,28.59997747238131,16.69998509930471
AUTEUIL SUD,2,sup1990,non-meuble,appartement,27.1,32.5,19.0
PONT DE FLANDRE,2,sup1990,non-meuble,appartement,21.598901780419208,25.89869840642276,15.099227178813516
SAINT - PHILIPPE DU ROULE,2,sup1990,non-meuble,appartement,27.438938840719697,32.96672660886363,19.19725718850379
TERNES - MAILLOT,2,sup1990,non-meuble,appartement,24.700067316289307,29.600082288241936,17.300046744228823
TRIANGLE D'OR,2,sup1990,non-meuble,appartement,27.300128333766526,32.80015400051609,19.10009157330219
MARTIN LUTHER KING,2,sup1990,non-meuble,appartement,23.666225672000785,28.412277750154814,16.538156234462082
BAS - BELLEVILLE,2,sup1990,non-meuble,appartement,23.7999157428352,28.599894678544,16.6999368071264
BLANCHE - TRINITE,2,sup1990,non-meuble,appartement,26.815762088803538,32.2189141911342,18.809455619105915
RENNES,2,sup1990,non-meuble,appartement,30.19146468040172,36.26975761648206,21.165331914572658
MANIN - JAURES,2,sup1990,non-meuble,appartement,21.762104027687446,26.09932191186736,15.21810443175322
FAUBOURG MONTMARTRE,2,sup1990,non-meuble,appartement,26.889796869187908,32.30775599733069,18.853877077309832
CLIGNANCOURT - JULES JOFFRIN,2,sup1990,non-meuble,appartement,24.9,29.9,17.4
GOUTTE D'OR - CHATEAU ROUGE,2,sup1990,non-meuble,appartement,23.39053506763881,28.06239037848329,16.34993827021075
LEGENDRE - LEVIS,2,sup1990,non-meuble,appartement,24.331658211249525,29.185634671718308,17.02373269611567
CHAMPERRET - BERTHIER,2,sup1990,non-meuble,appartement,24.692305743289687,29.5913439612009,17.294229307467262
HOCHE - FRIEDLAND,2,sup1990,non-meuble,appartement,27.29991438918206,32.7998938158476,19.099940935220157
DAUPHINE,2,sup1990,non-meuble,appartement,28.3,34.0,19.8
SECRETAN,2,sup1990,non-meuble,appartement,23.181073349600965,27.840407951877886,16.249871277077403
JARDIN DES PLANTES,2,sup1990,non-meuble,appartement,23.900119943707157,28.700123140953036,16.70008062217377
LA FOURCHE - GUY MOQUET,2,sup1990,non-meuble,appartement,22.600089166504088,27.10010900662979,15.800061914846639
CHARLES HERMITE - EVANGILE,2,sup1990,non-meuble,appartement,21.847837837732445,26.19743585516963,15.273525530791417
JEAN MOULIN - PORTE D'ORLEANS,2,sup1990,non-meuble,appartement,23.90058216974413,28.700682935681893,16.700433263425726
INVALIDES,2,sup1990,non-meuble,appartement,30.79995814472121,36.99994977366545,21.599970103372293
LOUIS BLANC - AQUEDUC,2,sup1990,non-meuble,appartement,26.011228420351507,31.242206258400376,18.236592048224626
NOTRE - DAME DES CHAMPS,2,sup1990,non-meuble,appartement,29.833294465472555,35.839951508730614,20.909498584386867
ITALIE - PEUPLIERS - RUNGIS,2,sup1990,non-meuble,appartement,26.399755866042945,31.699704964476947,18.499827031455474
JARDIN DE REUILLY,2,sup1990,non-meuble,appartement,24.467610554615646,29.388993862518088,17.124842364709284
SAINT - VINCENT DE PAUL - LARIBOISIERE,2,sup1990,non-meuble,appartement,26.79994469762707,32.199932847135855,18.799960498201443
PLATEAU,2,sup1990,non-meuble,appartement,23.483571943199266,28.21165627756549,16.469870305965852
MONTPARNASSE - RASPAIL,2,sup1990,non-meuble,appartement,26.766908568540742,32.15863581083379,18.77518183797286
MUETTE SUD,2,sup1990,non-meuble,appartement,28.299772589015213,33.99971573626901,19.799848392676807
PASTEUR - MONTPARNASSE,2,sup1990,non-meuble,appartement,24.70011799989696,29.60014437485429,17.300083365388534
GRANGE AUX BELLES - TERRAGE,2,sup1990,non-meuble,appartement,22.600250812906133,27.100304718696993,15.800179312243927
BIBLIOTHEQUE - SEINE,2,sup1990,non-meuble,appartement,21.60015893877851,25.90019359851295,15.100110911150198
SENTIER - ARTS ET METIERS,2,sup1990,non-meuble,appartement,24.200026301280094,29.00003317145498,16.900020020814928
CHATEAU D'EAU - LANCRY,2,sup1990,non-meuble,appartement,22.600863857126008,27.101048308651595,15.800616380088588
SALPETRIERE - AUSTERLITZ,2,sup1990,non-meuble,appartement,23.644833890648705,28.3893426756653,16.52252229291961
NATIONALE - DEUX MOULINS,2,sup1990,non-meuble,appartement,23.434811582520886,28.11706409640137,16.399658063111154
NATION - ALEXANDRE DUMAS,2,sup1990,non-meuble,appartement,23.899764350057893,28.699709376197315,16.699837006008565
BELLEVILLE - SAINT-MAUR,2,sup1990,non-meuble,appartement,23.226371469335437,27.87091884372786,16.233642123177273
TEMPLE - ENFANTS ROUGES,2,sup1990,non-meuble,appartement,24.19998396773944,28.99998123919154,16.8999890086543
MARAIS - PLACE DES VOSGES,2,sup1990,non-meuble,appartement,24.84498467050125,29.790628210408467,17.35773156272577
MONTSOURIS - DAREAU,2,sup1990,non-meuble,appartement,22.65130991486545,27.163148466835924,15.835524520189708
DUPLEIX - LA MOTTE PICQUET,2,sup1990,non-meuble,appartement,27.10000120086381,32.50000189835172,19.000000433823896
LEON BLUM - FOLIE-REGNAULT,2,sup1990,non-meuble,appartement,22.693745248873974,27.215379126299506,15.864901632276593
BASSIN DE LA VILLETTE,2,sup1990,non-meuble,appartement,21.600003405802166,25.900004086962596,15.100002384061513
COURCELLES - WAGRAM,2,sup1990,non-meuble,appartement,24.700093595321434,29.60011477025024,17.300064902758873
VIOLET - COMMERCE,2,sup1990,non-meuble,appartement,27.099451680124176,32.499341075644736,18.999615235582652
PLACE DES FETES,2,sup1990,non-meuble,appartement,21.60001909385661,25.90002291262793,15.100013365699626
ODEON,2,sup1990,non-meuble,appartement,27.2998581984589,32.79982617875607,19.099899366648252
MASSENA - JEANNE D'ARC,2,sup1990,non-meuble,appartement,21.6,25.9,15.1
TELEGRAPHE - PELLEPORT - SAINT-FARGEAU,2,sup1990,non-meuble,appartement,21.808945784853233,26.156504288661083,15.252031396234466
ALIGRE - GARE DE LYON,2,sup1990,non-meuble,appartement,22.600079910023247,27.100098117650315,15.800056778469386
ALLERAY - PROCESSION,2,sup1990,non-meuble,appartement,25.011819735345266,29.989774437380472,17.533864106105625
AUTEUIL NORD,2,sup1990,non-meuble,appartement,27.100171039312283,32.50021379914035,19.000114026208184
VAUGIRARD - PARC DES EXPOSITIONS,2,sup1990,non-meuble,appartement,26.04160372246208,31.229924466954497,18.259122605723455
BEL - AIR SUD,2,sup1990,non-meuble,appartement,23.841218800625548,28.64871312801201,16.72623014585262
LOUVRE - OPERA,2,sup1990,non-meuble,appartement,26.71595454691065,32.084676324852474,18.688080278821413
VALLEE DE FECAMP,2,sup1990,non-meuble,appartement,24.889059094153456,29.887069838544992,17.39303760537038
CAMBRONNE - GARIBALDI,2,sup1990,non-meuble,appartement,24.700221812561974,29.60026906067905,17.300156780124254
HALLES - BEAUBOURG - MONTORGUEIL,2,sup1990,non-meuble,appartement,25.80898941168023,30.978014783367172,18.066110476749436
MUETTE NORD,2,sup1990,non-meuble,appartement,28.300005535519475,34.00000664262337,19.800003985574023
PORTE DES LILAS,2,sup1990,non-meuble,appartement,21.595639564331453,25.894832097193344,15.096931681436576
EMERIAU - ZOLA,2,sup1990,non-meuble,appartement,27.1,32.5,19.0
PORTE SAINT-DENIS - PARADIS,2,sup1990,non-meuble,appartement,26.79977483266952,32.19972631731058,18.799838900975818
GEORGES BRASSENS,2,sup1990,non-meuble,appartement,25.100026569217086,30.100032700574875,17.600018394073366
MONTMARTRE,2,sup1990,non-meuble,appartement,24.900038150103896,29.900046181704717,17.40002811060287
ROSA PARKS - MACDONALD,2,sup1990,non-meuble,appartement,21.57376945309059,25.868659112353452,15.081945998270006
