rooms,epoque,furnished,housingType,ref,refmaj,refmin
2,inf1946,non-meuble,appartement,29.024187356577812,34.78907088337708,20.32685705854214
2,inf1946,non-meuble,appartement,29.29296484390993,35.11155781269192,20.474657504745323
2,inf1946,non-meuble,appartement,29.19753151617909,34.997080214352835,20.398331570141906
2,inf1946,non-meuble,appartement,29.567221300461195,35.440669169004984,20.69380350234696
2,inf1946,non-meuble,appartement,28.290196041433123,33.933324176273615,19.77265583785058
2,inf1946,non-meuble,appartement,29.656874792724405,35.5562951592383,20.757788982427623
2,inf1946,non-meuble,appartement,29.596302381188732,35.49560996991956,20.697420411043367
2,inf1946,non-meuble,appartement,28.845578926567605,34.59302361488591,20.189692519455743
2,inf1946,non-meuble,appartement,27.44803517578881,32.89766074989203,19.223590221138654
2,inf1946,non-meuble,appartement,26.02930534093557,31.226106156177813,18.23565532601435
2,inf1946,non-meuble,appartement,25.834461422773515,31.030986523094615,18.08964444943023
2,inf1946,non-meuble,appartement,24.274879516668562,29.141831108677692,17.004394941295303
2,inf1946,non-meuble,appartement,25.07376040620872,30.087348656589416,17.547025664289205
2,inf1946,non-meuble,appartement,26.12816862070163,31.347542820435162,18.281510253029477
2,inf1946,non-meuble,appartement,25.221941823189052,30.296672641466277,17.676402215802874
2,inf1946,non-meuble,appartement,26.314908610166068,31.59787975218051,18.409963578483705
2,inf1946,non-meuble,appartement,26.58303793464137,31.93476420049955,18.60541372128773
2,inf1946,non-meuble,appartement,24.47560981517946,29.36699467126073,17.129195894512467
2,inf1946,non-meuble,appartement,23.47750905893305,28.196825093638996,16.458070686519942
2,inf1946,non-meuble,appartement,23.781420688189634,28.563063804388168,16.672303201852323
2,inf1946,non-meuble,appartement,26.314908610166068,31.59787975218051,18.409963578483705
2,inf1946,non-meuble,appartement,25.4,30.5,17.8
2,inf1946,non-meuble,appartement,25.527465172447165,30.657533973203403,17.879747160994206
2,inf1946,non-meuble,appartement,25.970678231364392,31.19740729373236,18.180414301794496
2,inf1946,non-meuble,appartement,24.79002515388564,29.7756548702392,17.38064229329638
2,inf1946,non-meuble,appartement,25.998977211249134,31.218772653498966,18.19931814083276
2,inf1946,non-meuble,appartement,23.8,28.6,16.7
2,inf1946,non-meuble,appartement,27.243766586133745,32.72970823266718,19.05782493960031
2,inf1946,non-meuble,appartement,25.4,30.5,17.8
2,inf1946,non-meuble,appartement,16.7,20.0,11.7
2,inf1946,non-meuble,appartement,26.2,31.4,18.3
2,inf1946,non-meuble,appartement,26.990853810343722,32.42902457241246,18.883597667240604
2,inf1946,non-meuble,appartement,16.7,20.0,11.7
2,inf1946,non-meuble,appartement,18.92433285708615,22.66919942850338,13.257032999960304
2,inf1946,non-meuble,appartement,26.9,32.3,18.8
2,inf1946,non-meuble,appartement,17.599999798821024,21.09999975859063,12.299999879315447
2,inf1946,non-meuble,appartement,19.67836443603021,23.63781255226128,13.818910963166148
2,inf1946,non-meuble,appartement,17.75019816655141,21.297545586745876,12.465637592011529
2,inf1946,non-meuble,appartement,17.100010844081986,20.500013210325076,12.000007560853147
2,inf1946,non-meuble,appartement,19.499999996509455,23.399999995800002,13.699999997497137
2,inf1946,non-meuble,appartement,15.100000000888578,18.100000001068945,10.600000000618538
2,inf1946,non-meuble,appartement,15.1,18.1,10.6
2,inf1946,non-meuble,appartement,19.80163290770192,23.80195041749085,13.901133963675221
2,inf1946,non-meuble,appartement,18.72929751729103,22.464145277226905,13.149494173120557
2,inf1946,non-meuble,appartement,18.72929751729103,22.464145277226905,13.149494173120557
2,inf1946,non-meuble,appartement,16.400000004806873,19.700000005736953,11.500000003383708
2,inf1946,non-meuble,appartement,15.100012206249135,18.100014927331493,10.600008528294003
2,inf1946,non-meuble,appartement,15.1,18.1,10.6
2,inf1946,non-meuble,appartement,19.5022178997253,23.402672853598528,13.7015354689806
2,inf1946,non-meuble,appartement,18.403064701000858,22.10367737367425,12.902145461222753
2,inf1946,non-meuble,appartement,19.804789339158532,23.805720599544735,13.903325929972352
2,inf1946,non-meuble,appartement,15.1,18.1,10.6
2,inf1946,non-meuble,appartement,17.1,20.5,12.0
2,inf1946,non-meuble,appartement,15.800007878162349,19.000008130392867,11.10000516212145
2,inf1946,non-meuble,appartement,19.701545443539768,23.60186759370577,13.801080394841836
2,inf1946,non-meuble,appartement,17.099991233378937,20.49998994658474,11.999993703184206
2,inf1946,non-meuble,appartement,16.563693358969708,19.856432030763646,11.624585351278794
2,inf1946,non-meuble,appartement,16.700324784422243,20.000396340383432,11.700218213382486
2,inf1946,non-meuble,appartement,19.80336359129356,23.804012913596647,13.90233113505166
2,inf1946,non-meuble,appartement,15.1,18.1,10.6
2,inf1946,non-meuble,appartement,17.099981587143507,20.49997790457221,11.999987011504256
2,inf1946,non-meuble,appartement,17.59998924548285,21.09998687545639,12.299992977714433
2,inf1946,non-meuble,appartement,19.756694257698953,23.742259010265272,13.871129505132636
2,inf1946,non-meuble,appartement,24.6,29.5,17.2
2,inf1946,non-meuble,appartement,23.754490267562137,28.54311284036998,16.66586770827957
2,inf1946,non-meuble,appartement,23.95166493925419,28.750176535549585,16.774344065922485
2,inf1946,non-meuble,appartement,23.798899173142512,28.597140550497006,16.697690963925748
2,inf1946,non-meuble,appartement,26.189050643262448,31.387681973670254,18.29315665203903
2,inf1946,non-meuble,appartement,26.2,31.4,18.3
2,inf1946,non-meuble,appartement,23.79977993583931,28.599733875898703,16.699846466864635
2,inf1946,non-meuble,appartement,24.6,29.5,17.2
2,inf1946,non-meuble,appartement,24.6,29.5,17.2
2,inf1946,non-meuble,appartement,17.6,21.1,12.3
2,inf1946,non-meuble,appartement,15.1,18.1,10.6
2,inf1946,non-meuble,appartement,17.6,21.1,12.3
2,inf1946,non-meuble,appartement,15.575596471497864,18.71148117764011,10.939711765355616
2,inf1946,non-meuble,appartement,17.6,21.1,12.3
2,inf1946,non-meuble,appartement,16.753222954540465,20.106151359372625,11.747366144876148
2,inf1946,non-meuble,appartement,17.6,21.1,12.3
2,inf1946,non-meuble,maison,29.024187356577812,34.78907088337708,20.32685705854214
2,inf1946,non-meuble,maison,29.29296484390993,35.11155781269192,20.474657504745323
2,inf1946,non-meuble,maison,29.19753151617909,34.997080214352835,20.398331570141906
2,inf1946,non-meuble,maison,29.567221300461195,35.440669169004984,20.69380350234696
2,inf1946,non-meuble,maison,28.290196041433123,33.933324176273615,19.77265583785058
2,inf1946,non-meuble,maison,29.656874792724405,35.5562951592383,20.757788982427623
2,inf1946,non-meuble,maison,29.596302381188732,35.49560996991956,20.697420411043367
2,inf1946,non-meuble,maison,28.845578926567605,34.59302361488591,20.189692519455743
2,inf1946,non-meuble,maison,27.44803517578881,32.89766074989203,19.223590221138654
2,inf1946,non-meuble,maison,26.02930534093557,31.226106156177813,18.23565532601435
2,inf1946,non-meuble,maison,25.834461422773515,31.030986523094615,18.08964444943023
2,inf1946,non-meuble,maison,24.274879516668562,29.141831108677692,17.004394941295303
2,inf1946,non-meuble,maison,25.07376040620872,30.087348656589416,17.547025664289205
2,inf1946,non-meuble,maison,26.12816862070163,31.347542820435162,18.281510253029477
2,inf1946,non-meuble,maison,25.221941823189052,30.296672641466277,17.676402215802874
2,inf1946,non-meuble,maison,26.314908610166068,31.59787975218051,18.409963578483705
2,inf1946,non-meuble,maison,26.58303793464137,31.93476420049955,18.60541372128773
2,inf1946,non-meuble,maison,24.47561621480877,29.36700236459725,17.129200293116977
2,inf1946,non-meuble,maison,23.477514614149406,28.196831806192094,16.45807462146486
2,inf1946,non-meuble,maison,23.781420688189634,28.563063804388168,16.672303201852323
2,inf1946,non-meuble,maison,26.314908610166068,31.59787975218051,18.409963578483705
2,inf1946,non-meuble,maison,25.4,30.5,17.8
2,inf1946,non-meuble,maison,25.527465172447165,30.657533973203403,17.879747160994206
2,inf1946,non-meuble,maison,25.970678231364392,31.19740729373236,18.180414301794496
2,inf1946,non-meuble,maison,24.79002515388564,29.7756548702392,17.38064229329638
2,inf1946,non-meuble,maison,25.998977211249134,31.218772653498966,18.19931814083276
2,inf1946,non-meuble,maison,23.8,28.6,16.7
2,inf1946,non-meuble,maison,27.243766586133745,32.72970823266718,19.05782493960031
2,inf1946,non-meuble,maison,25.4,30.5,17.8
2,inf1946,non-meuble,maison,18.9,22.7,13.2
2,inf1946,non-meuble,maison,26.2,31.4,18.3
2,inf1946,non-meuble,maison,26.990853810343722,32.42902457241246,18.883597667240604
2,inf1946,non-meuble,maison,18.9,22.7,13.2
2,inf1946,non-meuble,maison,19.493155428556307,23.367299857125843,13.644866571417229
2,inf1946,non-meuble,maison,26.9,32.3,18.8
2,inf1946,non-meuble,maison,19.899999758334026,23.899999718056296,13.899999838894958
2,inf1946,non-meuble,maison,19.678364436881555,23.63781255327869,13.81891096376017
2,inf1946,non-meuble,maison,19.462088768068977,23.35995365084969,13.649257622522024
2,inf1946,non-meuble,maison,19.300012077301826,23.200014295669032,13.50000871088694
2,inf1946,non-meuble,maison,21.99999999593548,26.399999995135033,15.399999997167406
2,inf1946,non-meuble,maison,16.500000001144368,19.80000000137569,11.600000000784648
2,inf1946,non-meuble,maison,16.5,19.8,11.6
2,inf1946,non-meuble,maison,19.801632908379908,23.801950418297977,13.901133964159497
2,inf1946,non-meuble,maison,21.14658711718132,25.381411766766924,14.794352656628945
2,inf1946,non-meuble,maison,21.14658711718132,25.381411766766924,14.794352656628945
2,inf1946,non-meuble,maison,18.50000000413044,22.20000000497912,13.000000002810795
2,inf1946,non-meuble,maison,16.50002017652113,19.800024446302103,11.60001328777931
2,inf1946,non-meuble,maison,16.5,19.8,11.6
2,inf1946,non-meuble,maison,19.502217901674154,23.40267285591859,13.701535470372637
2,inf1946,non-meuble,maison,20.801592444479432,25.00189850299233,14.601102049977786
2,inf1946,non-meuble,maison,19.804789339158532,23.805720599544735,13.903325929972352
2,inf1946,non-meuble,maison,16.5,19.8,11.6
2,inf1946,non-meuble,maison,19.3,23.2,13.5
2,inf1946,non-meuble,maison,17.900004142067235,21.500004916488614,12.500003555169327
2,inf1946,non-meuble,maison,19.701569675156563,23.601896927252685,13.801096889381709
2,inf1946,non-meuble,maison,19.29999086251227,23.199988763573668,13.499993332317535
2,inf1946,non-meuble,maison,18.54917070255759,22.2882787102485,12.990508691021219
2,inf1946,non-meuble,maison,18.900343731612146,22.700411921415196,13.20024111029176
2,inf1946,non-meuble,maison,19.80352692730081,23.80421157225943,13.902445019340766
2,inf1946,non-meuble,maison,16.5,19.8,11.6
2,inf1946,non-meuble,maison,19.299974023008513,23.199968399655365,13.499982358542033
2,inf1946,non-meuble,maison,19.899987927174614,23.899985557148156,13.899991615509304
2,inf1946,non-meuble,maison,19.756694257698953,23.742259010265272,13.871129505132636
2,inf1946,non-meuble,maison,24.6,29.5,17.2
2,inf1946,non-meuble,maison,23.754490267562137,28.54311284036998,16.66586770827957
2,inf1946,non-meuble,maison,23.95166493925419,28.750176535549585,16.774344065922485
2,inf1946,non-meuble,maison,23.798899173142512,28.597140550497006,16.697690963925748
2,inf1946,non-meuble,maison,26.189050643262448,31.387681973670254,18.29315665203903
2,inf1946,non-meuble,maison,26.2,31.4,18.3
2,inf1946,non-meuble,maison,23.79977993583931,28.599733875898703,16.699846466864635
2,inf1946,non-meuble,maison,24.6,29.5,17.2
2,inf1946,non-meuble,maison,24.6,29.5,17.2
2,inf1946,non-meuble,maison,19.9,23.9,13.9
2,inf1946,non-meuble,maison,16.5,19.8,11.6
2,inf1946,non-meuble,maison,19.9,23.9,13.9
2,inf1946,non-meuble,maison,17.451192942995725,20.955020002209096,12.21148117764011
2,inf1946,non-meuble,maison,19.9,23.9,13.9
2,inf1946,non-meuble,maison,18.943291049246067,22.75907976420478,13.23743423958175
2,inf1946,non-meuble,maison,19.9,23.9,13.9
2,1946-1970,meuble,appartement,31.212595603524598,37.44610362079161,21.878426801022684
2,1946-1970,meuble,appartement,28.022824076377923,33.59501649891122,19.5931389697944
2,1946-1970,meuble,appartement,27.202081882151848,32.60254032645239,19.00151735031998
2,1946-1970,meuble,appartement,30.360116699928703,36.42153843240686,21.27822506601509
2,1946-1970,meuble,appartement,27.02102564496365,32.39158117276353,18.881149441897207
2,1946-1970,meuble,appartement,32.496710288902165,38.99603150583674,22.77758188389143
2,1946-1970,meuble,appartement,33.9955312200996,40.79463978473167,23.79688756635249
2,1946-1970,meuble,appartement,31.65263772339977,37.98316976065387,22.191543909638458
2,1946-1970,meuble,appartement,30.521562621291316,36.59587501477631,21.34758539819704
2,1946-1970,meuble,appartement,29.06196552355689,34.854974103941466,20.32401840199722
2,1946-1970,meuble,appartement,27.32459462154255,32.779864660923806,19.117575888270043
2,1946-1970,meuble,appartement,25.254776921640115,30.29607813103224,17.69079252226664
2,1946-1970,meuble,appartement,25.524323838836104,30.625936026465787,17.885017269938
2,1946-1970,meuble,appartement,27.724160207793297,33.26887549132373,19.406775776813575
2,1946-1970,meuble,appartement,27.88830327173442,33.46304049775689,19.50959380236029
2,1946-1970,meuble,appartement,30.43834358825491,36.52601236000592,21.306846941900535
2,1946-1970,meuble,appartement,28.598446308809198,34.32308861492825,19.99877486935583
2,1946-1970,meuble,appartement,25.414762879904156,30.49321094083999,17.826740038865665
2,1946-1970,meuble,appartement,23.38907985642857,28.046908169296156,16.392801449576375
2,1946-1970,meuble,appartement,24.169667807548883,28.98631865100867,16.931294095949262
2,1946-1970,meuble,appartement,30.43834358825491,36.52601236000592,21.306846941900535
2,1946-1970,meuble,appartement,28.0,33.6,19.6
2,1946-1970,meuble,appartement,27.295319244487008,32.74823844092644,19.10188622384225
2,1946-1970,meuble,appartement,27.11232877669774,32.52217840447314,18.966014016124273
2,1946-1970,meuble,appartement,27.466272009649934,32.95190172600349,19.218765721178528
2,1946-1970,meuble,appartement,29.597272563331035,35.51672707599724,20.718090794331722
2,1946-1970,meuble,appartement,26.6,31.9,18.6
2,1946-1970,meuble,appartement,30.195225422797826,36.25145883666408,21.110875301998448
2,1946-1970,meuble,appartement,28.0,33.6,19.6
2,1946-1970,meuble,appartement,16.9,20.3,11.8
2,1946-1970,meuble,appartement,26.8,32.2,18.8
2,1946-1970,meuble,appartement,28.87981757413428,34.66341524137488,20.188963763790554
2,1946-1970,meuble,appartement,16.9,20.3,11.8
2,1946-1970,meuble,appartement,17.344866571417228,20.819010999986766,12.17072214284769
2,1946-1970,meuble,appartement,32.0,38.4,22.4
2,1946-1970,meuble,appartement,11.800001047700986,14.200001249181415,8.300000725335423
2,1946-1970,meuble,appartement,19.14061482274191,22.94062553574146,13.40003749544004
2,1946-1970,meuble,appartement,16.0151853962996,19.215498910976063,11.214715124284908
2,1946-1970,meuble,appartement,14.400017381445663,17.30002087291961,10.100012068401702
2,1946-1970,meuble,appartement,15.999999995672082,19.199999994845,11.199999997008964
2,1946-1970,meuble,appartement,14.99999999974093,17.999999999694012,10.499999999823544
2,1946-1970,meuble,appartement,15.0,18.0,10.5
2,1946-1970,meuble,appartement,19.10181434106006,22.90217720927731,13.401270038695806
2,1946-1970,meuble,appartement,16.248152342387172,19.503288742312094,11.365448483497989
2,1946-1970,meuble,appartement,16.248152342387172,19.503288742312094,11.365448483497989
2,1946-1970,meuble,appartement,11.800000007277404,14.200000008665075,8.30000000504335
2,1946-1970,meuble,appartement,15.000009496382866,18.00001149134672,10.500006850910765
2,1946-1970,meuble,appartement,15.0,18.0,10.5
2,1946-1970,meuble,appartement,19.202217895213693,23.00267284821422,13.40159233531625
2,1946-1970,meuble,appartement,15.80447093360109,19.005328068492826,11.103123263108333
2,1946-1970,meuble,appartement,19.105321488013566,22.906385785613523,13.403725041599861
2,1946-1970,meuble,appartement,15.0,18.0,10.5
2,1946-1970,meuble,appartement,14.4,17.3,10.1
2,1946-1970,meuble,appartement,15.500002704251289,18.60000349148259,10.900000772471582
2,1946-1970,meuble,appartement,17.5027444177662,21.003293386521687,12.301911663351799
2,1946-1970,meuble,appartement,14.400000054945721,17.299999991761535,10.100000318469304
2,1946-1970,meuble,appartement,14.560891992309088,17.487707324360606,10.207261328206059
2,1946-1970,meuble,appartement,16.898392224709745,20.298076676340898,11.798897353458486
2,1946-1970,meuble,appartement,19.103422944919473,22.904111765781423,13.40239676105564
2,1946-1970,meuble,appartement,15.0,18.0,10.5
2,1946-1970,meuble,appartement,14.400000648543276,17.300000623972227,10.100000299700588
2,1946-1970,meuble,appartement,11.800066890122933,14.200079969368353,8.30004595455088
2,1946-1970,meuble,appartement,19.114435247433686,22.914435247433683,13.400000000000002
